%
% index = 3735, name = bbob_f008_i02_d20__bbob_f014_i04_d20
% instance = 1, reference value = 9.620164181043530e-01
% function evaluation | indicator value | target hit
1	1.176436539430353e+00	1.202264434617413e+00
25	8.798835994741635e-01	8.912509381337456e-01
35	7.968143492251155e-01	8.128305161640993e-01
39	7.894686726260021e-01	7.943282347242815e-01
56	5.420654876410084e-01	5.495408738576245e-01
185	5.329578756839070e-01	5.370317963702527e-01
211	4.522509460195672e-01	4.570881896148750e-01
248	4.351036096486702e-01	4.365158322401660e-01
275	4.072350587568658e-01	4.073802778041127e-01
301	3.808304172394241e-01	3.890451449942806e-01
304	3.796096806581052e-01	3.801893963205612e-01
397	3.706436039796063e-01	3.715352290971726e-01
412	3.612449416245790e-01	3.630780547701014e-01
499	3.545922558663127e-01	3.548133892335755e-01
520	3.163520584012138e-01	3.235936569296283e-01
527	3.156116717979424e-01	3.162277660168379e-01
534	3.083622893231361e-01	3.090295432513591e-01
571	2.944117516473753e-01	2.951209226666385e-01
588	2.876121626431640e-01	2.884031503126606e-01
605	2.803743229051586e-01	2.818382931264454e-01
688	2.725254215159313e-01	2.754228703338166e-01
728	2.602433621918181e-01	2.630267991895382e-01
753	2.567076705733643e-01	2.570395782768864e-01
767	2.425712297092073e-01	2.454708915685030e-01
785	2.179413648436860e-01	2.187761623949552e-01
814	2.085502106923791e-01	2.089296130854039e-01
923	2.040690309924165e-01	2.041737944669530e-01
1064	1.910670096403018e-01	1.949844599758045e-01
1101	1.905419046525386e-01	1.905460717963247e-01
1447	1.854352241409645e-01	1.862087136662867e-01
1493	1.734506553870904e-01	1.737800828749375e-01
1508	1.679429274116446e-01	1.698243652461744e-01
1551	1.608335092784621e-01	1.621810097358930e-01
1946	1.583929475500703e-01	1.584893192461113e-01
1989	1.533209697131104e-01	1.548816618912481e-01
2576	1.513324464784254e-01	1.513561248436208e-01
2672	1.444375293875403e-01	1.445439770745928e-01
3036	1.408200763368432e-01	1.412537544622754e-01
3211	1.379439522223866e-01	1.380384264602885e-01
3879	1.332671354684558e-01	1.348962882591654e-01
5179	1.318254771105635e-01	1.318256738556407e-01
7423	1.273562662176572e-01	1.288249551693134e-01
9631	1.258424583750672e-01	1.258925411794167e-01
13499	1.224199076328242e-01	1.230268770812381e-01
13555	1.200481103161909e-01	1.202264434617413e-01
13622	1.118551855672186e-01	1.122018454301964e-01
13886	1.096170175755671e-01	1.096478196143185e-01
14195	1.071412921795650e-01	1.071519305237607e-01
15166	1.046611821059135e-01	1.047128548050900e-01
15275	1.009906034679023e-01	1.023292992280754e-01
15998	9.996386455485928e-02	1.000000000000000e-01
16368	9.746334238376264e-02	9.772372209558107e-02
18291	9.549229090086331e-02	9.549925860214359e-02
19199	9.325809799106022e-02	9.332543007969910e-02
19715	9.119893796852885e-02	9.120108393559097e-02
21227	8.907649918926652e-02	8.912509381337455e-02
23569	8.709015318797764e-02	8.709635899560805e-02
24593	8.327054720273019e-02	8.511380382023763e-02
24645	8.317435228110115e-02	8.317637711026708e-02
26843	8.119190239566376e-02	8.128305161640990e-02
28710	7.915703992479750e-02	7.943282347242814e-02
29121	7.751771681006614e-02	7.762471166286916e-02
29422	7.405480748889304e-02	7.413102413009177e-02
30410	7.195327702471477e-02	7.244359600749903e-02
31907	7.068713262150406e-02	7.079457843841380e-02
34738	6.917958757044540e-02	6.918309709189366e-02
