%
% index = 150, name = bbob_f002_i02_d02__bbob_f002_i04_d02
% instance = 1, reference value = 8.239728125623880e-01
% function evaluation | indicator value | target hit
1	2.825238832870306e-01	2.884031503126606e-01
4	2.331359645016259e-01	2.344228815319922e-01
16	1.822348534134421e-01	1.862087136662867e-01
23	1.816451297040649e-01	1.819700858609984e-01
32	1.725809675011967e-01	1.737800828749375e-01
33	1.093967259884501e-01	1.096478196143185e-01
54	1.067382148484987e-01	1.071519305237607e-01
55	9.704674726072093e-02	9.772372209558107e-02
62	9.381819957117266e-02	9.549925860214359e-02
78	9.307358931915344e-02	9.332543007969910e-02
80	8.984314950443162e-02	9.120108393559097e-02
84	8.835886238754032e-02	8.912509381337455e-02
85	8.297144913902688e-02	8.317637711026708e-02
106	7.154151693962862e-02	7.244359600749903e-02
109	7.040620297799249e-02	7.079457843841380e-02
112	6.843026254108997e-02	6.918309709189366e-02
125	6.447427976455289e-02	6.456542290346556e-02
127	3.625262174457211e-02	3.630780547701014e-02
142	3.528534378535386e-02	3.548133892335755e-02
153	3.243230819139742e-02	3.311311214825911e-02
162	3.128646400801027e-02	3.162277660168379e-02
163	2.659893122786894e-02	2.691534803926915e-02
200	2.549318545335233e-02	2.570395782768863e-02
201	2.346675030881318e-02	2.398832919019490e-02
278	2.218985544302399e-02	2.238721138568340e-02
403	2.184537365788686e-02	2.187761623949553e-02
413	2.122651470070436e-02	2.137962089502233e-02
441	2.044053925317124e-02	2.089296130854040e-02
442	2.040977901418417e-02	2.041737944669529e-02
455	1.962598589839870e-02	1.995262314968880e-02
471	1.946604553031728e-02	1.949844599758046e-02
474	1.673843940251940e-02	1.698243652461744e-02
478	1.637268868923991e-02	1.659586907437561e-02
492	1.614266561947031e-02	1.621810097358930e-02
502	1.565579930792804e-02	1.584893192461113e-02
513	1.410132088726257e-02	1.412537544622754e-02
554	9.894153196998046e-03	1.000000000000000e-02
579	9.747541930746118e-03	9.772372209558112e-03
788	9.416900272160467e-03	9.549925860214359e-03
822	8.633052326280755e-03	8.709635899560805e-03
1035	8.325115663289084e-03	8.511380382023767e-03
1054	8.287835614274930e-03	8.317637711026709e-03
1106	8.128190853724959e-03	8.128305161640995e-03
1151	7.384484210324782e-03	7.413102413009177e-03
1175	7.195691997097575e-03	7.244359600749898e-03
1180	6.980036714970383e-03	7.079457843841380e-03
1181	6.877421028916419e-03	6.918309709189363e-03
1189	6.759160652596852e-03	6.760829753919818e-03
1207	6.468138417057512e-03	6.606934480075957e-03
1213	6.425543271178835e-03	6.456542290346556e-03
1222	6.280433613220837e-03	6.309573444801930e-03
1230	6.029420763156823e-03	6.165950018614822e-03
1233	6.022381143681477e-03	6.025595860743574e-03
1602	5.843829309536974e-03	5.888436553555890e-03
1901	5.695497984897768e-03	5.754399373371567e-03
1911	5.614551903216358e-03	5.623413251903491e-03
1954	5.493815803379931e-03	5.495408738576248e-03
1985	5.274291479730464e-03	5.370317963702527e-03
1989	5.163208135854358e-03	5.248074602497728e-03
2014	4.929054990345239e-03	5.011872336272725e-03
2016	4.850206004258339e-03	4.897788193684461e-03
2042	4.759297203470902e-03	4.786300923226385e-03
2054	4.569380451694971e-03	4.570881896148752e-03
2081	4.453445688208157e-03	4.466835921509630e-03
2507	4.259018313821805e-03	4.265795188015926e-03
2513	4.128382341203385e-03	4.168693834703355e-03
2668	4.059814297433184e-03	4.073802778041126e-03
2982	3.963450925763667e-03	3.981071705534973e-03
3005	3.688037690168011e-03	3.715352290971724e-03
3024	3.622133382426118e-03	3.630780547701014e-03
3029	3.363403920390917e-03	3.388441561392024e-03
3043	3.249084718625728e-03	3.311311214825911e-03
3045	3.227615019750329e-03	3.235936569296281e-03
3077	3.160842905254091e-03	3.162277660168379e-03
3132	3.070453985519417e-03	3.090295432513592e-03
3166	3.005028476260274e-03	3.019951720402016e-03
3584	2.946774638946326e-03	2.951209226666387e-03
3970	2.775181395700210e-03	2.818382931264455e-03
4233	2.746005063931301e-03	2.754228703338166e-03
4442	2.674653586946629e-03	2.691534803926917e-03
4449	2.425775080745485e-03	2.454708915685031e-03
4459	2.389358650850881e-03	2.398832919019490e-03
4479	2.342462152846503e-03	2.344228815319923e-03
4508	2.243834421362445e-03	2.290867652767772e-03
4513	2.186727258280841e-03	2.187761623949552e-03
4552	2.062297607203778e-03	2.089296130854039e-03
4577	2.041435983346163e-03	2.041737944669530e-03
4636	1.987112954630721e-03	1.995262314968879e-03
4654	1.944385807694848e-03	1.949844599758046e-03
4662	1.886001964762074e-03	1.905460717963246e-03
4680	1.861497476772001e-03	1.862087136662868e-03
4720	1.813377965809049e-03	1.819700858609983e-03
4766	1.777492575118389e-03	1.778279410038923e-03
6060	1.655316960682440e-03	1.659586907437561e-03
6487	1.615946149614245e-03	1.621810097358930e-03
6520	1.576231249127535e-03	1.584893192461114e-03
6560	1.546742670066048e-03	1.548816618912481e-03
6579	1.512169489735871e-03	1.513561248436209e-03
6653	1.478095051989703e-03	1.479108388168207e-03
6722	1.445033910880578e-03	1.445439770745928e-03
6809	1.407169514326734e-03	1.412537544622754e-03
6855	1.378015358196483e-03	1.380384264602885e-03
6925	1.348152469566322e-03	1.348962882591653e-03
6952	1.317142523334702e-03	1.318256738556408e-03
6981	1.254957711269267e-03	1.258925411794167e-03
7028	1.226736328928113e-03	1.230268770812381e-03
7841	1.199991746725249e-03	1.202264434617413e-03
8642	1.174881500967340e-03	1.174897554939529e-03
9551	1.140334920798236e-03	1.148153621496883e-03
9600	1.121418866862234e-03	1.122018454301963e-03
9660	1.093520579920404e-03	1.096478196143185e-03
9716	1.066940945034234e-03	1.071519305237606e-03
9749	1.046453452198226e-03	1.047128548050900e-03
9785	9.925885799422218e-04	1.000000000000000e-03
9808	9.332639190222647e-04	9.549925860214359e-04
9809	9.327517670263408e-04	9.332543007969915e-04
9846	9.000533373113573e-04	9.120108393559096e-04
9857	8.895046858995448e-04	8.912509381337459e-04
9934	8.705359177253458e-04	8.709635899560805e-04
9988	8.501436542767138e-04	8.511380382023768e-04
10019	8.281967716915473e-04	8.317637711026709e-04
10037	8.098172656396674e-04	8.128305161640995e-04
10113	7.935820763081969e-04	7.943282347242813e-04
11197	7.758880995838435e-04	7.762471166286919e-04
12253	7.580438825999236e-04	7.585775750291835e-04
13454	7.411854978862653e-04	7.413102413009177e-04
13502	7.215953716304124e-04	7.244359600749898e-04
13543	7.036415166301602e-04	7.079457843841380e-04
13582	6.891270269091532e-04	6.918309709189362e-04
13606	6.752010457048430e-04	6.760829753919819e-04
13683	6.588021217767137e-04	6.606934480075957e-04
13728	6.450690940458248e-04	6.456542290346556e-04
13823	6.307926741394576e-04	6.309573444801930e-04
13918	6.157886666400270e-04	6.165950018614823e-04
14022	5.956711473373844e-04	6.025595860743575e-04
14072	5.886256108655896e-04	5.888436553555889e-04
14162	5.737847361193538e-04	5.754399373371566e-04
