%
% index = 450, name = bbob_f008_i02_d02__bbob_f015_i04_d02
% instance = 1, reference value = 9.559842033184670e-01
% function evaluation | indicator value | target hit
1	5.116813887599526e+01	5.128613839913648e+01
9	2.850001837734967e+00	2.884031503126606e+00
11	9.555479139151786e-01	9.772372209558107e-01
44	7.762891181234317e-01	7.943282347242815e-01
48	7.740459552058488e-01	7.762471166286917e-01
50	5.174337706754805e-01	5.248074602497725e-01
72	5.033858907841210e-01	5.128613839913648e-01
80	4.194001238411088e-01	4.265795188015927e-01
138	3.660225129986824e-01	3.715352290971726e-01
229	2.741583312829622e-01	2.754228703338166e-01
267	1.186882860559316e-01	1.202264434617413e-01
285	1.111728559468745e-01	1.122018454301964e-01
421	1.085849819098322e-01	1.096478196143185e-01
431	1.041642915877526e-01	1.047128548050900e-01
515	6.375164618768825e-02	6.456542290346556e-02
559	6.200038431010735e-02	6.309573444801933e-02
568	5.833427145764236e-02	5.888436553555890e-02
582	5.635276521974997e-02	5.754399373371569e-02
608	4.928205955755971e-02	5.011872336272722e-02
676	4.897312435137091e-02	4.897788193684462e-02
680	4.216339557704285e-02	4.265795188015926e-02
813	4.160525679648219e-02	4.168693834703355e-02
885	4.062563876354996e-02	4.073802778041128e-02
967	3.831521385090420e-02	3.890451449942807e-02
977	3.719063143049672e-02	3.801893963205612e-02
1003	3.691667076515259e-02	3.715352290971726e-02
1173	3.619622356377372e-02	3.630780547701014e-02
1736	3.548101857610209e-02	3.548133892335755e-02
2593	3.194141062433631e-02	3.235936569296283e-02
3479	3.075839651419787e-02	3.090295432513590e-02
6081	2.907730498748162e-02	2.951209226666385e-02
11259	2.883940049592237e-02	2.884031503126606e-02
14803	2.804582729895988e-02	2.818382931264454e-02
19383	2.636388546301582e-02	2.691534803926915e-02
19688	2.623517768860251e-02	2.630267991895381e-02
21647	2.558646700963296e-02	2.570395782768863e-02
25823	2.479991872593690e-02	2.511886431509579e-02
28415	2.450385526538934e-02	2.454708915685030e-02
36115	2.294401647781319e-02	2.344228815319923e-02
39057	2.290587276089329e-02	2.290867652767773e-02
46253	2.227929816370422e-02	2.238721138568340e-02
57555	2.173766128758570e-02	2.187761623949553e-02
58810	1.772288129615263e-02	1.778279410038923e-02
63848	1.735724535532257e-02	1.737800828749375e-02
85933	1.647415723389822e-02	1.659586907437561e-02
97019	1.615599168871951e-02	1.621810097358930e-02
103173	1.550175981026258e-02	1.584893192461113e-02
115828	1.545585632381841e-02	1.548816618912481e-02
120000	1.544905858207091e-02	1.548816618912481e-02
%
% index = 451, name = bbob_f008_i03_d02__bbob_f015_i05_d02
% instance = 2, reference value = 9.636972907242640e-01
% function evaluation | indicator value | target hit
1	7.390191666231569e-01	7.413102413009175e-01
39	5.728207458305181e-01	5.754399373371569e-01
71	3.925512787407565e-01	3.981071705534972e-01
96	2.544085578706825e-01	2.570395782768864e-01
126	2.495199430109084e-01	2.511886431509580e-01
199	1.009112858377104e-01	1.023292992280754e-01
227	9.987980572614152e-02	1.000000000000000e-01
5241	7.977754956207150e-02	8.128305161640990e-02
109385	7.576554142603442e-02	7.585775750291836e-02
120324	7.576545397698886e-02	7.585775750291836e-02
%
% index = 452, name = bbob_f008_i07_d02__bbob_f015_i08_d02
% instance = 3, reference value = 9.817220667347560e-01
% function evaluation | indicator value | target hit
1	1.312201175453256e+00	1.318256738556407e+00
2	8.471360628812228e-01	8.511380382023764e-01
24	7.872514385771650e-01	7.943282347242815e-01
29	6.934846288046939e-01	7.079457843841379e-01
68	5.423387329067155e-01	5.495408738576245e-01
98	2.051100173908191e-01	2.089296130854039e-01
168	1.715950096968120e-01	1.737800828749375e-01
213	1.679984369380074e-01	1.698243652461744e-01
231	1.558639634433211e-01	1.584893192461113e-01
358	1.369104017349908e-01	1.380384264602885e-01
544	1.188341394312433e-01	1.202264434617413e-01
841	9.897057303624390e-02	1.000000000000000e-01
908	7.737364911043432e-02	7.762471166286916e-02
956	3.761247263465750e-02	3.801893963205612e-02
1184	3.707770964321999e-02	3.715352290971726e-02
2204	2.744237895893864e-02	2.754228703338166e-02
2292	2.689146662740227e-02	2.691534803926915e-02
2344	2.397751076646426e-02	2.398832919019490e-02
4251	2.330467429254057e-02	2.344228815319923e-02
8609	2.289412053972328e-02	2.290867652767773e-02
12226	2.217950517425182e-02	2.238721138568340e-02
12713	2.170549833073565e-02	2.187761623949553e-02
26113	2.137301145888404e-02	2.137962089502233e-02
60783	2.089232720121692e-02	2.089296130854040e-02
120000	2.087488495758227e-02	2.089296130854040e-02
%
% index = 453, name = bbob_f008_i09_d02__bbob_f015_i10_d02
% instance = 4, reference value = 9.529587804068000e-01
% function evaluation | indicator value | target hit
1	2.801407563991085e-01	2.818382931264454e-01
18	2.421608388248089e-01	2.454708915685030e-01
22	1.934817189853051e-01	1.949844599758045e-01
25	1.844316949164706e-01	1.862087136662867e-01
37	1.350729946030719e-01	1.380384264602885e-01
43	1.337934329988780e-01	1.348962882591654e-01
60	1.261085255351115e-01	1.288249551693134e-01
63	1.236231874809642e-01	1.258925411794167e-01
100	1.215057403559447e-01	1.230268770812381e-01
120	1.001751292170004e-01	1.023292992280754e-01
122	9.992671055515845e-02	1.000000000000000e-01
142	6.197952888577929e-02	6.309573444801933e-02
153	6.122159457568532e-02	6.165950018614822e-02
161	5.908473773587464e-02	6.025595860743578e-02
168	5.642479106282883e-02	5.754399373371569e-02
171	5.459985629896769e-02	5.495408738576246e-02
188	5.245309555137168e-02	5.248074602497726e-02
199	4.989557113908727e-02	5.011872336272722e-02
234	4.580933951154642e-02	4.677351412871981e-02
235	4.467309018305166e-02	4.570881896148749e-02
